Boost,Coolant_Temp,EXH_DIFF,EXH_L,EXH_R,Fuel_Press,Fuel_Rate,Load,Oil_Press,RPM
13.0,78.0,11.0,303.0,292.0,495.0,85.05,22.0,471.5,1801.5
98.5,81.0,6.0,528.0,522.0,474.0,217.55,46.0,458.0,1812.0
96.0,82.0,1.0,543.0,544.0,468.5,227.65,48.0,458.0,1798.0
108.5,82.0,2.0,548.0,550.0,470.0,234.75,49.0,458.5,1792.0
120.5,82.0,2.0,544.0,542.0,463.5,232.3,51.0,456.0,1801.0
108.5,82.0,1.0,545.0,544.0,461.0,234.55,48.0,456.5,1807.5
117.0,82.0,6.0,550.0,556.0,460.0,235.5,49.0,456.5,1810.5
117.0,82.0,2.0,542.0,544.0,459.0,240.95,51.0,455.5,1801.5
107.5,82.0,4.0,552.0,556.0,456.5,233.35,49.0,456.0,1803.5
121.0,82.0,1.0,552.0,553.0,461.5,246.15,50.0,455.0,1804.5
139.5,83.0,12.0,558.0,570.0,457.0,280.15,58.0,453.0,1799.0
117.0,83.0,5.0,556.0,561.0,463.5,233.8,49.0,453.5,1800.0
135.5,82.0,5.0,554.0,559.0,460.5,258.3,53.0,454.5,1809.5
119.5,82.0,1.0,546.0,547.0,460.5,249.85,49.0,456.5,1812.0
94.0,82.0,2.0,548.0,550.0,465.5,228.1,48.0,457.0,1788.0
54.0,80.0,2.0,493.0,491.0,474.5,178.7,39.0,460.0,1797.5
15.5,78.0,8.0,307.0,299.0,489.5,87.75,24.0,470.5,1794.0
17.0,79.0,17.0,341.0,324.0,489.5,112.0,27.0,471.5,1807.0
96.0,82.0,4.0,538.0,534.0,462.5,228.35,47.0,458.0,1790.5
112.0,82.0,5.0,551.0,556.0,467.5,247.6,51.0,454.0,1801.0
140.0,83.0,14.0,559.0,573.0,466.0,264.2,56.0,452.5,1812.0
144.5,83.0,13.0,557.0,570.0,461.0,280.15,57.0,453.5,1804.5
118.5,83.0,7.0,548.0,555.0,463.0,267.55,55.0,454.5,1791.5
149.0,84.0,13.0,559.0,572.0,454.0,293.45,61.0,450.0,1798.0
144.0,84.0,13.0,562.0,575.0,443.5,285.0,59.0,451.0,1789.5
151.0,84.0,16.0,556.0,572.0,444.5,284.9,59.0,451.0,1796.5
143.5,83.0,13.0,558.0,571.0,445.5,282.85,59.0,451.5,1789.0
151.5,83.0,13.0,557.0,570.0,432.0,284.65,60.0,451.5,1807.0
148.0,83.0,13.0,554.0,567.0,443.5,301.05,62.0,451.0,1789.0
140.0,82.0,12.0,553.0,565.0,433.0,288.2,60.0,453.0,1802.5
118.0,81.0,4.0,534.0,530.0,443.5,248.3,51.0,458.0,1801.0
17.5,78.0,18.0,344.0,326.0,482.0,106.75,26.0,469.5,1804.5
15.5,78.0,10.0,290.0,280.0,482.5,101.05,26.0,471.0,1800.0
17.0,78.0,13.0,312.0,299.0,478.5,98.9,24.0,469.5,1802.5
16.0,78.0,15.0,313.0,298.0,480.5,90.95,24.0,469.5,1792.0
15.5,78.0,10.0,300.0,290.0,480.0,95.6,25.0,470.5,1795.0
21.0,78.0,13.0,321.0,308.0,450.0,109.85,27.0,469.5,1796.5
18.5,78.0,12.0,307.0,295.0,470.0,94.3,24.0,469.0,1801.5
13.5,78.0,11.0,303.0,292.0,454.0,99.15,24.0,469.5,1798.0
20.5,78.0,11.0,303.0,292.0,467.5,100.6,25.0,470.0,1798.0
13.5,78.0,11.0,306.0,295.0,480.0,105.95,25.0,469.5,1801.5
27.5,78.0,21.0,368.0,347.0,477.0,131.35,30.0,466.5,1811.0
27.5,78.0,18.0,360.0,342.0,482.0,132.15,29.0,468.5,1801.0
13.5,78.0,11.0,305.0,294.0,450.0,99.4,25.0,469.5,1797.5
15.0,78.0,11.0,308.0,297.0,477.0,87.15,23.0,470.5,1801.0
18.5,78.0,11.0,303.0,292.0,465.5,93.95,25.0,470.0,1797.5
16.5,78.0,12.0,303.0,291.0,467.0,97.0,25.0,469.5,1799.0
16.0,78.0,10.0,300.0,290.0,461.0,95.1,24.0,470.0,1801.0
18.0,78.0,10.0,305.0,295.0,468.0,106.75,25.0,469.5,1803.5
44.5,79.0,2.0,427.0,425.0,472.0,158.75,34.0,464.0,1805.0
14.0,78.0,12.0,300.0,288.0,485.0,86.35,23.0,484.0,1796.5
32.0,79.0,23.0,370.0,347.0,453.5,129.2,29.0,466.5,1806.0
16.0,78.0,13.0,305.0,292.0,446.5,93.2,24.0,470.5,1800.0
16.0,78.0,12.0,298.0,286.0,486.5,96.65,25.0,469.0,1799.0
18.5,78.0,12.0,308.0,296.0,448.5,98.35,25.0,470.0,1797.5
27.5,79.0,21.0,349.0,328.0,454.0,126.7,29.0,468.0,1795.5
15.0,78.0,12.0,309.0,297.0,467.5,100.6,26.0,468.5,1802.5
15.5,78.0,11.0,300.0,289.0,458.5,88.0,23.0,470.5,1798.0
20.0,78.0,12.0,311.0,299.0,462.5,95.1,25.0,469.5,1796.5
56.0,80.0,2.0,486.0,484.0,475.0,180.75,39.0,461.5,1799.0
19.0,78.0,25.0,352.0,327.0,476.5,122.1,27.0,467.0,1805.0
16.0,78.0,16.0,295.0,279.0,471.0,67.35,20.0,471.5,1807.5
139.0,81.0,3.0,535.0,538.0,448.5,271.25,56.0,455.5,1802.5
127.0,82.0,4.0,542.0,546.0,458.5,246.65,50.0,456.5,1808.5
125.0,82.0,5.0,546.0,551.0,462.0,237.05,50.0,455.0,1805.0
154.0,82.0,8.0,542.0,550.0,438.5,289.85,61.0,452.5,1799.0
115.5,82.0,7.0,545.0,552.0,457.5,269.1,55.0,454.5,1787.0
148.0,82.0,5.0,545.0,550.0,438.5,278.25,59.0,453.5,1805.0
111.0,82.0,6.0,553.0,559.0,456.0,228.1,50.0,454.0,1798.0
129.0,82.0,7.0,553.0,560.0,455.5,218.05,53.0,454.0,1824.5
130.5,82.0,8.0,553.0,561.0,460.0,261.35,53.0,452.5,1804.5
105.0,82.0,4.0,549.0,553.0,457.0,251.05,51.0,455.0,1789.5
119.5,81.0,3.0,539.0,542.0,436.5,249.0,52.0,456.0,1795.5
110.0,82.0,4.0,545.0,549.0,448.5,231.55,48.0,455.0,1804.5
122.5,81.0,1.0,535.0,534.0,431.0,246.15,51.0,456.0,1804.5
24.5,78.0,20.0,365.0,345.0,467.0,110.3,28.0,466.5,1802.5
18.5,78.0,11.0,319.0,308.0,472.0,113.65,27.0,469.0,1797.5
9.0,62.0,6.0,230.0,224.0,471.0,97.0,25.0,543.5,1801.5
15.5,79.0,10.0,316.0,306.0,479.5,110.1,26.0,468.5,1800.0
16.5,78.0,11.0,284.0,273.0,483.0,85.05,22.0,471.0,1796.5
10.5,78.0,14.0,266.0,252.0,468.0,64.6,18.0,464.0,1801.5
14.0,78.0,9.0,266.0,257.0,447.5,61.5,20.0,463.5,1792.0
25.5,79.0,22.0,369.0,347.0,456.5,130.5,30.0,460.5,1806.0
15.0,78.0,12.0,304.0,292.0,453.0,93.45,24.0,462.5,1803.5
14.5,78.0,13.0,303.0,290.0,462.5,83.15,23.0,461.5,1801.0
18.0,79.0,13.0,320.0,307.0,458.0,103.55,25.0,461.5,1801.0
16.5,78.0,13.0,326.0,313.0,448.0,104.4,25.0,461.5,1801.5
11.5,70.0,8.0,254.0,246.0,464.0,53.45,18.0,492.5,1799.0
17.5,79.0,12.0,315.0,303.0,481.5,95.6,24.0,461.0,1806.0
20.0,78.0,14.0,331.0,317.0,458.0,106.3,26.0,460.5,1797.5
150.0,83.0,19.0,562.0,581.0,452.0,298.05,61.0,444.0,1802.5
146.0,83.0,15.0,565.0,580.0,455.0,284.55,59.0,444.0,1795.0
124.5,83.0,10.0,563.0,573.0,458.5,247.35,50.0,444.0,1802.5
133.5,83.0,9.0,564.0,573.0,446.5,262.55,54.0,441.0,1792.0
136.5,84.0,8.0,566.0,574.0,444.0,260.55,54.0,444.0,1795.0
136.0,84.0,4.0,567.0,571.0,442.5,258.65,55.0,442.0,1809.5
141.0,84.0,13.0,566.0,579.0,437.0,273.35,56.0,441.5,1802.5
26.0,78.0,25.0,378.0,353.0,473.0,124.8,29.0,460.5,1801.5
136.0,83.0,1.0,561.0,562.0,433.0,268.15,56.0,444.0,1795.5
144.0,85.0,9.0,569.0,578.0,417.0,289.75,59.0,439.5,1801.5
144.0,84.0,13.0,558.0,571.0,421.5,282.85,58.0,442.0,1798.0
152.0,83.0,6.0,565.0,571.0,414.0,291.4,59.0,443.0,1807.5
148.0,83.0,12.0,558.0,570.0,435.0,281.9,58.0,443.5,1801.0
19.0,78.0,15.0,336.0,321.0,444.0,105.7,26.0,462.5,1795.5
15.5,78.0,11.0,303.0,292.0,440.0,94.3,25.0,463.0,1804.5
19.0,78.0,12.0,313.0,301.0,437.0,106.3,26.0,461.5,1797.5
18.5,78.0,12.0,308.0,296.0,436.0,105.95,27.0,461.0,1802.5
13.5,78.0,13.0,304.0,291.0,437.5,88.0,23.0,462.5,1794.0
16.5,78.0,12.0,309.0,297.0,434.5,103.55,26.0,461.5,1797.5
16.0,78.0,13.0,307.0,294.0,437.0,96.2,24.0,462.0,1797.5
13.5,78.0,12.0,300.0,288.0,434.5,95.35,24.0,462.5,1798.0
16.5,78.0,12.0,302.0,290.0,442.5,89.05,24.0,462.5,1799.0
17.0,79.0,12.0,303.0,291.0,442.0,106.75,26.0,462.5,1795.0
16.0,78.0,14.0,306.0,292.0,434.0,105.45,26.0,461.5,1798.0
15.5,78.0,12.0,306.0,294.0,435.5,94.75,23.0,461.5,1796.5
25.0,79.0,29.0,371.0,342.0,458.5,135.15,29.0,459.5,1803.5
14.5,78.0,14.0,321.0,307.0,472.5,98.55,25.0,461.5,1798.0
13.0,78.0,11.0,308.0,297.0,473.0,80.85,23.0,462.5,1798.0
18.0,78.0,12.0,300.0,288.0,462.5,96.45,25.0,462.5,1795.5
18.5,78.0,13.0,305.0,292.0,469.0,93.45,24.0,462.0,1801.0
20.5,78.0,13.0,308.0,295.0,439.0,90.15,23.0,463.0,1808.5
30.0,79.0,22.0,378.0,356.0,459.5,140.6,31.0,459.0,1802.5
15.0,79.0,17.0,327.0,310.0,465.0,82.3,22.0,461.0,1807.0
17.5,78.0,13.0,305.0,292.0,435.0,84.45,23.0,462.0,1800.0
18.0,78.0,11.0,303.0,292.0,447.5,92.4,24.0,463.0,1801.5
14.5,78.0,12.0,308.0,296.0,463.5,85.5,23.0,463.0,1807.0
16.5,78.0,14.0,304.0,290.0,435.5,85.85,23.0,462.5,1800.0
19.0,78.0,15.0,299.0,284.0,436.5,92.65,24.0,463.0,1793.0
20.0,78.0,13.0,313.0,300.0,436.0,106.3,25.0,461.5,1796.5
18.0,78.0,13.0,315.0,302.0,435.5,107.6,26.0,461.5,1798.0
96.0,79.0,12.0,421.0,409.0,430.0,240.25,53.0,452.5,1782.0
18.0,78.0,15.0,305.0,290.0,438.5,83.15,22.0,462.0,1798.0
16.0,78.0,14.0,297.0,283.0,469.5,86.55,23.0,463.5,1799.0
15.0,78.0,14.0,302.0,288.0,464.0,92.05,24.0,463.5,1805.0
16.0,78.0,15.0,303.0,288.0,436.5,91.8,24.0,462.5,1801.0
14.5,78.0,11.0,297.0,286.0,465.5,85.05,23.0,463.5,1797.5
17.5,78.0,11.0,295.0,284.0,435.0,104.85,25.0,461.5,1797.5
13.0,78.0,12.0,302.0,290.0,468.0,92.05,24.0,462.5,1800.0
16.5,78.0,12.0,303.0,291.0,437.0,102.7,25.0,462.5,1801.5
52.5,80.0,6.0,462.0,468.0,445.5,175.3,38.0,453.0,1796.5
28.0,78.0,22.0,386.0,364.0,456.0,131.6,29.0,457.0,1805.0
18.0,78.0,12.0,305.0,293.0,468.5,94.3,24.0,461.0,1800.0
17.0,78.0,11.0,297.0,286.0,463.5,106.5,26.0,462.5,1797.5
14.5,78.0,10.0,304.0,294.0,463.0,79.55,22.0,462.0,1795.5
108.0,81.0,2.0,537.0,535.0,423.0,241.4,49.0,448.5,1796.5
105.0,81.0,8.0,535.0,527.0,431.5,229.45,49.0,450.0,1799.0
98.5,81.0,8.0,534.0,526.0,439.5,213.85,45.0,449.5,1798.0
87.0,82.0,6.0,534.0,528.0,450.5,196.9,43.0,448.5,1803.5
102.5,82.0,9.0,536.0,527.0,430.0,223.25,48.0,449.0,1801.5
93.0,82.0,9.0,538.0,529.0,433.0,217.55,46.0,449.0,1794.0
88.5,82.0,11.0,539.0,528.0,441.5,218.75,46.0,449.0,1795.0
10.0,77.0,10.0,275.0,265.0,470.5,53.2,18.0,462.0,1801.0
18.0,79.0,14.0,316.0,302.0,436.5,104.4,25.0,461.0,1796.5
18.0,78.0,13.0,309.0,296.0,473.0,90.75,24.0,461.0,1801.5
17.0,79.0,13.0,321.0,308.0,463.0,111.75,26.0,461.0,1805.0
20.0,79.0,16.0,308.0,292.0,460.0,103.8,26.0,461.0,1796.5
19.0,78.0,15.0,324.0,309.0,437.0,91.2,25.0,461.0,1795.5
14.5,78.0,12.0,313.0,301.0,437.5,76.85,22.0,460.0,1802.5
13.5,78.0,10.0,298.0,288.0,435.5,96.45,24.0,461.0,1789.5
17.0,78.0,14.0,336.0,322.0,446.0,84.2,22.0,461.0,1801.5
12.5,79.0,16.0,315.0,299.0,439.0,85.5,23.0,460.5,1805.0
17.5,78.0,13.0,305.0,292.0,435.5,96.45,24.0,459.5,1794.0
21.0,78.0,14.0,305.0,291.0,433.0,105.2,26.0,461.5,1795.0
14.0,78.0,12.0,302.0,290.0,443.0,97.85,24.0,461.0,1796.5
20.5,78.0,13.0,318.0,305.0,441.0,114.1,27.0,460.0,1806.0
124.0,83.0,5.0,555.0,550.0,440.5,217.8,49.0,444.0,1812.0
120.5,83.0,3.0,550.0,553.0,436.0,245.95,51.0,445.5,1803.5
125.0,83.0,6.0,559.0,553.0,429.5,251.05,53.0,444.5,1803.5
141.0,84.0,12.0,554.0,566.0,432.0,280.35,58.0,441.0,1790.5
129.0,82.0,0.0,537.0,537.0,425.5,259.35,55.0,446.0,1801.0
31.0,79.0,20.0,420.0,400.0,451.5,136.55,30.0,456.5,1803.5
14.0,78.0,9.0,309.0,300.0,475.5,101.3,25.0,475.5,1794.0
23.0,79.0,27.0,354.0,327.0,436.5,115.55,28.0,472.0,1803.5
19.0,79.0,25.0,351.0,326.0,433.5,116.85,27.0,472.0,1789.0
20.0,79.0,22.0,347.0,325.0,451.0,115.3,28.0,472.5,1797.5
18.0,78.0,13.0,314.0,301.0,437.0,97.85,24.0,474.0,1803.5
27.0,79.0,30.0,384.0,354.0,433.0,125.65,29.0,471.0,1803.5
28.0,79.0,25.0,383.0,358.0,432.0,123.75,29.0,471.5,1792.0
23.0,79.0,29.0,375.0,346.0,467.0,124.0,29.0,471.0,1801.5
15.0,78.0,13.0,303.0,290.0,438.0,94.55,24.0,474.5,1803.5
14.0,78.0,12.0,298.0,286.0,440.0,90.15,23.0,474.0,1808.5
20.0,79.0,28.0,366.0,338.0,435.0,123.75,28.0,471.5,1800.0
22.0,79.0,23.0,361.0,338.0,472.5,118.3,28.0,471.0,1800.0
22.0,79.0,24.0,361.0,337.0,454.5,118.75,28.0,472.0,1802.5
23.5,79.0,26.0,366.0,340.0,465.0,122.3,28.0,472.0,1797.5
25.5,79.0,29.0,369.0,340.0,463.0,124.2,29.0,471.5,1802.5
26.5,79.0,28.0,370.0,342.0,435.5,118.5,28.0,472.5,1803.5
20.0,79.0,21.0,346.0,325.0,468.0,117.2,27.0,472.0,1803.5
21.5,79.0,21.0,348.0,327.0,465.5,117.45,27.0,472.5,1797.5
21.5,79.0,23.0,349.0,326.0,470.0,111.15,27.0,472.5,1803.5
27.0,79.0,20.0,352.0,332.0,464.5,117.7,27.0,472.5,1792.0
22.0,78.0,23.0,352.0,329.0,463.5,115.55,28.0,472.5,1800.0
20.5,79.0,24.0,351.0,327.0,463.0,117.7,27.0,472.0,1798.0
24.0,79.0,22.0,350.0,328.0,465.0,111.75,27.0,472.5,1799.0
12.5,78.0,7.0,268.0,261.0,475.5,74.6,21.0,475.5,1805.0
14.5,78.0,14.0,299.0,285.0,440.5,81.1,22.0,474.5,1804.5
32.5,79.0,13.0,417.0,404.0,452.5,134.3,31.0,469.0,1807.0
18.5,79.0,24.0,360.0,336.0,439.5,112.8,27.0,471.0,1804.5
19.0,78.0,15.0,315.0,300.0,444.5,93.45,24.0,473.0,1807.0
16.5,79.0,18.0,334.0,316.0,467.0,98.55,24.0,474.0,1801.0
33.0,79.0,25.0,392.0,367.0,472.5,132.15,29.0,470.5,1807.5
15.0,78.0,14.0,309.0,295.0,438.0,98.35,25.0,473.5,1794.0
18.0,78.0,13.0,316.0,303.0,437.5,98.35,25.0,475.0,1800.0
17.5,78.0,13.0,313.0,300.0,440.0,90.95,24.0,474.0,1797.5
17.5,78.0,12.0,307.0,295.0,437.5,98.9,24.0,474.0,1793.0
18.5,78.0,13.0,326.0,313.0,439.5,104.6,25.0,474.5,1807.0
40.0,80.0,2.0,421.0,423.0,461.0,152.35,34.0,468.0,1806.0
132.0,84.0,1.0,562.0,563.0,431.0,257.7,53.0,455.5,1807.0
110.5,83.0,2.0,558.0,560.0,444.0,227.65,48.0,458.5,1800.0
125.5,84.0,9.0,557.0,566.0,442.5,243.7,49.0,456.0,1803.5
137.0,84.0,2.0,561.0,559.0,427.0,277.05,58.0,456.5,1807.5
23.0,78.0,20.0,376.0,356.0,472.5,117.7,28.0,471.5,1807.5
111.5,82.0,6.0,548.0,542.0,436.5,233.35,47.0,460.5,1803.5
113.5,82.0,1.0,535.0,536.0,427.5,236.1,50.0,460.5,1789.0
101.0,82.0,14.0,549.0,535.0,425.0,231.55,49.0,461.5,1809.5
96.0,83.0,11.0,541.0,552.0,435.5,210.65,46.0,460.0,1805.0
96.0,82.0,4.0,548.0,544.0,443.5,216.15,45.0,460.0,1801.5
22.0,78.0,141.0,192.0,333.0,437.5,116.4,28.0,472.5,1799.0
29.5,78.0,20.0,367.0,347.0,442.5,127.3,30.0,472.0,1801.5
27.5,78.0,24.0,386.0,362.0,463.5,126.7,29.0,471.0,1807.0
20.5,78.0,12.0,324.0,312.0,468.5,112.8,26.0,474.0,1797.5
19.0,78.0,14.0,320.0,306.0,469.5,94.55,24.0,471.5,1804.5
31.5,80.0,7.0,414.0,407.0,456.5,140.6,31.0,469.0,1795.5
33.5,79.0,17.0,397.0,380.0,455.0,141.2,33.0,469.0,1797.5
18.5,78.0,11.0,313.0,302.0,459.5,102.95,25.0,473.0,1806.0
25.0,79.0,24.0,384.0,360.0,460.5,121.85,29.0,471.0,1794.0
13.5,78.0,11.0,290.0,279.0,466.0,73.5,21.0,475.0,1799.0
17.5,78.0,16.0,335.0,319.0,463.5,99.15,25.0,474.0,1799.0
12.0,78.0,7.0,275.0,268.0,466.5,80.05,22.0,474.5,1802.5
48.0,80.0,1.0,459.0,458.0,434.5,177.4,38.0,467.0,1801.0
71.0,80.0,2.0,489.0,487.0,437.5,193.9,42.0,463.5,1802.5
63.5,80.0,9.0,497.0,488.0,442.0,190.95,41.0,464.5,1805.0
72.0,80.0,3.0,495.0,492.0,437.5,198.8,43.0,465.5,1804.5
62.0,80.0,10.0,495.0,485.0,435.0,196.2,44.0,466.0,1796.5
16.0,78.0,12.0,297.0,285.0,461.0,86.95,23.0,475.5,1797.5
13.5,78.0,12.0,284.0,272.0,457.0,77.65,22.0,476.0,1799.0
15.5,78.0,13.0,319.0,306.0,460.5,107.95,26.0,474.0,1807.0
14.0,78.0,12.0,288.0,276.0,459.5,90.95,24.0,474.0,1797.5
14.5,78.0,10.0,283.0,273.0,464.0,84.65,22.0,475.0,1805.0
17.0,78.0,14.0,285.0,271.0,458.5,99.4,25.0,475.0,1807.5
11.0,78.0,14.0,309.0,295.0,466.0,94.75,23.0,475.0,1801.0
12.0,77.0,11.0,290.0,279.0,457.5,76.85,21.0,475.5,1799.0
14.0,78.0,17.0,305.0,288.0,462.5,80.4,21.0,474.5,1806.0
12.0,77.0,7.0,270.0,263.0,459.0,76.5,22.0,475.0,1796.5
13.5,78.0,10.0,283.0,273.0,459.0,78.95,22.0,474.5,1800.0
14.0,78.0,10.0,281.0,271.0,458.0,86.1,23.0,474.5,1797.5
14.0,78.0,7.0,271.0,264.0,461.0,73.05,20.0,475.5,1800.0
26.0,78.0,24.0,370.0,346.0,448.5,125.9,29.0,472.0,1799.0
156.5,82.0,10.0,551.0,561.0,415.0,281.3,61.0,456.0,1795.5
68.5,81.0,11.0,529.0,518.0,432.0,193.55,41.0,462.5,1803.5
87.0,81.0,10.0,534.0,524.0,427.0,209.5,45.0,462.0,1803.5
79.0,81.0,11.0,532.0,521.0,428.0,211.6,45.0,462.5,1799.0
82.0,81.0,5.0,525.0,520.0,423.5,220.5,46.0,462.0,1790.5
85.0,81.0,13.0,532.0,519.0,424.5,216.35,46.0,463.0,1804.5
77.5,81.0,5.0,529.0,524.0,428.5,191.2,41.0,463.0,1808.5
89.5,81.0,7.0,517.0,524.0,423.0,211.15,46.0,463.0,1795.0
77.0,81.0,11.0,532.0,521.0,425.5,205.7,44.0,461.5,1801.5
93.0,80.0,12.0,532.0,520.0,418.5,222.4,48.0,461.5,1795.5
73.0,81.0,1.0,522.0,521.0,430.5,196.2,42.0,463.0,1796.5
88.0,80.0,92.0,420.0,512.0,429.5,211.4,46.0,463.5,1801.0
86.0,81.0,6.0,521.0,515.0,431.0,216.6,47.0,462.0,1801.0
96.0,81.0,10.0,529.0,519.0,427.0,224.9,47.0,461.5,1801.5
20.0,78.0,19.0,335.0,316.0,454.0,111.4,27.0,473.0,1794.0
20.0,79.0,24.0,347.0,323.0,455.0,116.6,28.0,471.0,1799.0
20.5,78.0,17.0,335.0,318.0,454.5,111.4,27.0,471.5,1798.0
21.5,79.0,23.0,347.0,324.0,455.5,112.2,27.0,471.5,1797.5
18.0,78.0,27.0,353.0,326.0,459.0,116.6,27.0,471.5,1806.0
21.5,79.0,35.0,379.0,344.0,453.0,123.15,29.0,469.5,1795.0
22.5,78.0,27.0,367.0,340.0,451.5,124.8,28.0,471.0,1804.5
27.0,78.0,32.0,367.0,335.0,456.0,121.25,28.0,471.5,1797.5
25.5,78.0,31.0,367.0,336.0,455.0,118.75,28.0,471.0,1793.0
21.5,79.0,32.0,368.0,336.0,454.0,119.1,28.0,471.0,1799.0
9.0,78.0,8.0,267.0,259.0,461.0,64.6,18.0,475.5,1804.5
14.0,77.0,12.0,275.0,263.0,458.0,64.85,19.0,474.0,1800.0
17.5,78.0,9.0,300.0,291.0,458.0,95.6,25.0,473.5,1798.0
23.0,79.0,23.0,359.0,336.0,458.5,124.0,28.0,472.5,1801.5
14.0,78.0,9.0,276.0,267.0,467.0,79.55,21.0,474.5,1805.0
25.0,79.0,21.0,360.0,339.0,456.0,122.1,28.0,471.5,1796.5
11.5,78.0,8.0,275.0,267.0,465.5,89.05,22.0,474.5,1795.5
13.0,78.0,5.0,271.0,266.0,465.0,68.15,20.0,474.5,1801.5
10.0,79.0,9.0,285.0,276.0,465.0,75.15,22.0,473.5,1797.5
12.0,77.0,12.0,284.0,272.0,466.5,80.05,22.0,475.0,1802.5
17.5,78.0,11.0,307.0,296.0,464.5,95.1,24.0,473.0,1795.5
21.5,79.0,25.0,356.0,331.0,460.0,116.0,28.0,470.5,1801.5
20.0,79.0,25.0,357.0,332.0,459.0,116.0,27.0,470.0,1802.5
21.0,79.0,27.0,369.0,342.0,459.5,118.05,28.0,470.5,1801.5
21.5,79.0,25.0,358.0,333.0,461.5,119.95,28.0,471.0,1808.5
21.0,79.0,24.0,356.0,332.0,463.0,117.2,28.0,471.0,1797.5
25.0,79.0,32.0,364.0,332.0,463.0,120.75,28.0,470.0,1800.0
22.0,79.0,20.0,348.0,328.0,463.0,111.75,28.0,470.5,1792.0
26.5,78.0,26.0,354.0,328.0,465.5,113.9,28.0,471.0,1801.0
18.0,79.0,23.0,350.0,327.0,465.0,115.55,28.0,470.5,1804.5
22.0,79.0,24.0,352.0,328.0,463.0,115.8,27.0,471.0,1804.5
21.5,79.0,25.0,353.0,328.0,462.5,116.6,28.0,471.5,1801.0
25.5,78.0,20.0,347.0,327.0,464.0,118.5,28.0,471.5,1801.0
25.5,78.0,20.0,348.0,328.0,463.0,117.7,27.0,471.5,1800.0
22.0,78.0,16.0,339.0,323.0,467.0,111.75,27.0,472.0,1800.0
24.0,79.0,18.0,341.0,323.0,464.5,116.85,27.0,471.5,1804.5
21.0,78.0,18.0,342.0,324.0,466.5,117.45,27.0,471.0,1801.0
23.5,78.0,25.0,350.0,325.0,464.5,114.1,28.0,471.0,1801.0
22.5,79.0,23.0,350.0,327.0,464.5,114.1,28.0,470.5,1807.0
25.0,79.0,23.0,349.0,326.0,463.5,115.55,27.0,471.0,1801.5
17.5,78.0,21.0,347.0,326.0,463.5,116.4,27.0,471.5,1796.5
31.0,78.0,11.0,314.0,303.0,451.0,158.75,38.0,470.0,1781.0
30.5,79.0,11.0,397.0,386.0,458.0,116.0,28.0,468.5,1794.0
16.5,78.0,16.0,304.0,288.0,465.5,88.0,22.0,472.0,1807.5
19.5,79.0,16.0,341.0,325.0,461.5,105.95,26.0,471.5,1798.0
22.0,79.0,22.0,350.0,328.0,456.5,113.05,27.0,471.0,1801.0
21.0,79.0,19.0,344.0,325.0,465.0,114.5,28.0,471.0,1798.0
21.5,79.0,19.0,342.0,323.0,464.5,114.7,27.0,471.5,1791.5
17.5,79.0,21.0,345.0,324.0,459.0,113.9,27.0,472.0,1799.0
24.0,79.0,25.0,354.0,329.0,456.0,115.8,28.0,470.5,1801.5
19.5,79.0,24.0,352.0,328.0,465.0,119.6,27.0,471.0,1801.0
24.0,79.0,24.0,357.0,333.0,461.5,118.3,28.0,472.0,1808.5
24.0,79.0,26.0,366.0,340.0,460.0,119.1,28.0,470.5,1801.5
25.5,79.0,25.0,360.0,335.0,460.5,119.95,28.0,472.0,1807.0
20.5,79.0,25.0,361.0,336.0,463.5,117.45,27.0,470.0,1801.0
25.0,79.0,25.0,361.0,336.0,462.5,118.5,28.0,471.0,1800.0
24.5,79.0,25.0,365.0,340.0,493.0,115.55,29.0,471.0,1804.5
23.5,79.0,21.0,355.0,334.0,502.0,114.95,28.0,471.0,1803.5
21.5,79.0,24.0,357.0,333.0,504.0,121.85,28.0,470.5,1797.5
26.0,79.0,24.0,357.0,333.0,495.5,117.7,28.0,471.5,1799.0
23.5,79.0,23.0,361.0,338.0,504.5,121.25,28.0,470.5,1801.0
20.5,78.0,19.0,348.0,329.0,507.5,116.4,27.0,471.0,1807.5
16.0,78.0,10.0,317.0,307.0,502.0,101.3,25.0,472.0,1803.5
141.5,82.0,380.0,183.0,563.0,483.0,272.2,57.0,459.5,1795.5
101.5,80.0,357.0,172.0,529.0,486.0,223.0,47.0,462.0,1794.0
92.0,80.0,8.0,533.0,525.0,494.0,226.45,47.0,462.5,1796.5
117.5,82.0,2.0,546.0,544.0,489.0,254.5,51.0,459.5,1801.0
98.0,81.0,10.0,540.0,530.0,484.0,223.0,47.0,460.5,1807.0
89.0,82.0,7.0,544.0,537.0,488.5,222.2,48.0,460.5,1798.0
93.5,81.0,3.0,537.0,534.0,492.5,226.2,47.0,460.5,1790.5
95.0,82.0,13.0,545.0,532.0,490.0,218.5,46.0,460.5,1804.5
76.5,80.0,11.0,525.0,514.0,491.5,206.75,43.0,463.0,1795.5
43.0,79.0,6.0,438.0,432.0,489.5,172.55,38.0,467.5,1798.0
33.0,79.0,2.0,413.0,411.0,504.5,143.55,31.0,468.5,1802.5
16.0,78.0,8.0,300.0,292.0,487.5,101.3,25.0,473.0,1793.0
33.0,79.0,8.0,401.0,393.0,491.0,132.15,30.0,469.5,1797.5
35.0,79.0,13.0,398.0,385.0,493.0,133.0,30.0,468.5,1811.0
