Sample Time,Battery Voltage (Volts),Boost Pressure (kPa),CID,Coolant Level,Diagnostic Status,Diagnostic SubCode - FMI,Diangostic WCI,Engine Acceleration Rate (RPM/s),Engine Coolant Temperature (Deg C),Engine Load Factor (%),Engine Oil Pressure (kPa),Engine Oil Temperature (Deg C),Engine Run Hours (Hours),Engine Speed (RPM),Event Code,Event Status,Fuel Consumption Rate (L/h),Fuel Filter Differential Pressure (kPa),Fuel Position,Fuel Pressure (kPa),Inlet Air Temperature (Deg C),Oil Filter Differential Pressure (kPa),Run Status (On/Off),Throttle Position (%),Total Fuel (L),,,,,,,,,,,,,,,,,,,,,,,,,,,Consumed,Ran,FFM Cons,FFM SFC,FFM Idle Cons
9/1/2020,,,,,,,,,51,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000856481,,0.000856481
9/1/2020,,,,,,,,,51,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,50,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,50,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,49,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003460648,,0.003460648
9/1/2020,,,,,,,,,49,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/1/2020,,,,,,,,,49,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,48,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,48,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,48,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,48,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,47,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,25.50,1.00,,OK,,,,500.00,47,0,1,39,,0.00,,,0,4,0,0,41.4,2.50,,0,50411.251,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002638889,,0.002638889
9/1/2020,,,,,,,,,47,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000833333,,0.000833333
9/1/2020,,,,,,,,,47,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/1/2020,,,,,,,,,46,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,46,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,46,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,46,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,45,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,45,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,45,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/1/2020,,,,,,,,,45,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,45,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,44,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,25.50,0.00,,OK,,,,500.00,44,0,1,38,,0.00,,,0,4,0,0,40,2.50,,0,50411.251,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002615741,,0.002615741
9/1/2020,,,,,,,,,44,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000856481,,0.000856481
9/1/2020,,,,,,,,,44,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,44,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,43,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003460648,,0.003460648
9/1/2020,,,,,,,,,43,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/1/2020,,,,,,,,,43,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,43,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,43,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,43,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,42,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,42,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,42,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/1/2020,25.50,0.00,,OK,,,,500.00,42,0,1,37,,0.00,,,0,4,0,0,38.8,2,,0,50411.251,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002604167,,0.002604167
9/1/2020,,,,,,,,,42,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000868056,,0.000868056
9/1/2020,,,,,,,,,42,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,42,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,41,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,41,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,41,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,41,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/1/2020,,,,,,,,,41,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,41,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,41,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003460648,,0.003460648
9/1/2020,,,,,,,,,40,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,40,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,25.50,0.00,,OK,,,,500.00,40,0,1,36,,0.00,,,0,3.5,0,0,37.9,2,,0,50411.251,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002627315,,0.002627315
9/1/2020,,,,,,,,,40,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000844907,,0.000844907
9/1/2020,,,,,,,,,40,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/1/2020,,,,,,,,,40,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,40,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,40,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,40,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,40,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,39,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,39,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,39,0,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/1/2020,,,,,,,,,0,0,,,1295.00,0.00,,,,,,,,,Running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003252315,,0.003252315
9/1/2020,,,,,,,,,41,0,,,,1797.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000219907,,0.000219907
9/1/2020,,,,,,,,,70,0.01,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,26.50,19.50,,OK,,,,500.00,70,0.015,455.5,68,,1799.25,,,17.45,298,2,587.5,33.3,79.5,,0,50414.09,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002604167,4407565.375,0.002604167
9/1/2020,,,,,,,,,70,0.02,,,,1799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000868056,2938376.975,0.000868056
9/1/2020,,,,,,,,,71,0.01,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003460648,2203782.904,0.003460648
9/1/2020,,,,,,,,,71,0.01,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407566.155,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407566.502,0.003472222
9/1/2020,,,,,,,,,71,0.12,,,,1794.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,4407566.851,0.003483796
9/1/2020,,,,,,,,,71,0.12,,,,1794.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,367297.2665,0.003472222
9/1/2020,,,,,,,,,71,0,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,367297.2954,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407568.24,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407568.587,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407568.934,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407569.281,0.003472222
9/1/2020,26.50,20.00,,OK,,,,500.00,71,0.01,442.5,77,,1799.50,,,17.45,308.5,2,576.5,34.5,82,,0,50432.071,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002615741,4407569.543,0.002615741
9/1/2020,,,,,,,,,71,0.01,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000868056,4407569.63,0.000868056
9/1/2020,,,,,,,,,71,0.01,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407569.977,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407570.324,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407570.671,0.003472222
9/1/2020,,,,,,,,,71,0,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407571.019,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407571.713,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,4407572.061,0.003483796
9/1/2020,,,,,,,,,71,0.01,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003460648,4407572.407,0.003460648
9/1/2020,,,,,,,,,71,0.01,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407572.755,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407573.102,0.003472222
9/1/2020,,,,,,,,,71,0,,,,1800.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407573.449,0.003472222
9/1/2020,26.50,19.50,,OK,,,,500.00,71,0.005,442.5,77,,1800.25,,,17.1,299,1.95,587,34.3,82,,0,50449.105,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002627315,,0.002627315
9/1/2020,,,,,,,,,71,0.01,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000844907,8815147.593,0.000844907
9/1/2020,,,,,,,,,71,0.01,,,,1799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407574.144,0.003472222
9/1/2020,,,,,,,,,71,0,,,,1800.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407574.491,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,,0.003483796
9/1/2020,,,,,,,,,71,0.01,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407575.186,0.003472222
9/1/2020,,,,,,,,,71,0,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407575.534,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,71,0,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407576.228,0.003472222
9/1/2020,,,,,,,,,71,0,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,71,0.03,,,,1799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,,0.003472222
9/1/2020,,,,,,,,,71,0.02,,,,1799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,1469192.423,0.003472222
9/1/2020,,,,,,,,,71,0.1,,,,1794.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,2203788.809,0.003483796
9/1/2020,26.50,23.50,,OK,,,,500.00,71,0.1,440.5,77,,1794.00,,,24.7,316.5,2.7,566.5,34.7,82,,0,50466.613,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002592593,440757.7877,0.002592593
9/1/2020,,,,,,,,,71,0.1,,,,1793.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.00087963,440757.7965,0.00087963
9/1/2020,,,,,,,,,72,0.11,,,,1794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,440757.8313,0.003472222
9/1/2020,,,,,,,,,71,0.11,,,,1794.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,400688.9691,0.003472222
9/1/2020,,,,,,,,,71,0.1,,,,1795.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,400689.0006,0.003472222
9/1/2020,,,,,,,,,71,0.12,,,,1794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,440757.9354,0.003472222
9/1/2020,,,,,,,,,71,0.11,,,,1794.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,367298.3084,0.003472222
9/1/2020,,,,,,,,,72,0.12,,,,1794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,400689.0953,0.003472222
9/1/2020,,,,,,,,,71,0.11,,,,1794.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,367298.3664,0.003483796
9/1/2020,,,,,,,,,71,0.11,,,,1794.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,400689.1586,0.003472222
9/1/2020,,,,,,,,,71,0.11,,,,1794.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,400689.1901,0.003472222
9/1/2020,,,,,,,,,71,0.1,,,,1795.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,400689.2217,0.003472222
9/1/2020,,,,,,,,,71,0.09,,,,1795.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,440758.1786,0.003472222
9/1/2020,26.50,20.00,,OK,,,,500.00,71,0.06,441,77,,1796.50,,,17.35,311.5,2,575,34.5,81.5,,0,50490.272,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002592593,489731.3383,0.002592593
9/1/2020,,,,,,,,,71,0.03,,,,1798.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000868056,734597.022,0.000868056
9/1/2020,,,,,,,,,71,0.02,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,1469194.16,0.003472222
9/1/2020,,,,,,,,,71,0.02,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,2203791.413,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,2203791.587,0.003483796
9/1/2020,,,,,,,,,71,0.02,,,,1799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407583.522,0.003472222
9/1/2020,,,,,,,,,71,0.11,,,,1794.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,2203791.935,0.003472222
9/1/2020,,,,,,,,,71,0.09,,,,1795.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,400689.4742,0.003472222
9/1/2020,,,,,,,,,71,0.02,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,489731.6182,0.003472222
9/1/2020,,,,,,,,,71,0.02,,,,1798.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,2203792.455,0.003472222
9/1/2020,,,,,,,,,71,0.02,,,,1799.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,2203792.629,0.003472222
9/1/2020,,,,,,,,,71,0.1,,,,1796.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,2203792.803,0.003472222
9/1/2020,,,,,,,,,71,0.11,,,,1794.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,440758.5953,0.003472222
9/1/2020,26.50,23.50,,OK,,,,500.00,71,0.105,439.5,77,,1794.75,,,24.95,317,2.7,565.5,34.8,82,,0,50510.618,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002604167,400689.6557,0.002604167
9/1/2020,,,,,,,,,71,0.1,,,,1795.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.00087963,419770.1239,0.00087963
9/1/2020,,,,,,,,,0,0,,,1300.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.001608796,440758.6462,0.001608796
9/1/2020,,,,,,,,,71,0.11,,,,1795.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.001863426,,0.001863426
9/1/2020,,,,,,,,,71,0.05,,,,1804.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,400689.7269,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1803.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,881517.4685,0.003472222
9/1/2020,,,,,,,,,71,0.04,,,,1800.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407587.69,0.003472222
9/1/2020,,,,,,,,,71,0.02,,,,1802.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,1101897.009,0.003472222
9/1/2020,,,,,,,,,71,0.02,,,,1803.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,2203794.192,0.003472222
9/1/2020,,,,,,,,,71,0.1,,,,1798.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,2203794.366,0.003472222
9/1/2020,,,,,,,,,72,0.12,,,,1797.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,440758.9079,0.003472222
9/1/2020,,,,,,,,,71,0.1,,,,1798.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,367299.1189,0.003483796
9/1/2020,,,,,,,,,71,0.1,,,,1798.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,440758.9774,0.003472222
9/1/2020,,,,,,,,,71,0.1,,,,1799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,440759.0122,0.003472222
9/1/2020,26.50,25.00,,OK,,,,500.00,71,0.1,439.5,78,,1798.75,,,25.55,318,2.75,567.5,34.7,82,,0,50532.858,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.002581019,440759.038,0.002581019
9/1/2020,,,,,,,,,71,0.1,,,,1798.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000891204,440759.0469,0.000891204
9/1/2020,,,,,,,,,72,0.12,,,,1795.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,440759.0816,0.003472222
9/1/2020,,,,,,,,,71,0.1,,,,1796.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003460648,367299.2635,0.003460648
9/1/2020,,,,,,,,,71,0.02,,,,1800.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,440759.1509,0.003472222
9/1/2020,,,,,,,,,71,0.1,,,,1795.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003483796,2203795.929,0.003483796
9/1/2020,,,,,,,,,71,0.02,,,,1800.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,440759.2205,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,2203796.276,0.003472222
9/1/2020,,,,,,,,,71,0.11,,,,1794.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,4407592.899,0.003472222
9/1/2020,,,,,,,,,71,0.11,,,,1795.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,400690.2951,0.003472222
9/1/2020,,,,,,,,,71,0.11,,,,1795.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,400690.3267,0.003472222
9/1/2020,,,,,,,,,71,0.1,,,,1796.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,400690.3583,0.003472222
9/1/2020,,,,,,,,,71,0.01,,,,1800.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.003472222,440759.4288,0.003472222
